Postcode,Latitude,Longitude,Ward
EH8 9JL,55.94133,-3.179884,Southside / Newington
EH8 9JN,55.943441,-3.184543,Southside / Newington
EH8 9JP,55.943902,-3.184269,Southside / Newington
EH8 9JQ,55.941856,-3.182189,Southside / Newington
EH8 9JR,55.943392,-3.18499,Southside / Newington
EH8 9JS,55.943258,-3.185372,Southside / Newington
EH8 9JT,55.943157,-3.186039,Southside / Newington
EH8 9JU,55.944089,-3.187221,Southside / Newington
EH8 9JW,55.943737,-3.184185,Southside / Newington
EH8 9JX,55.943233,-3.186634,Southside / Newington
EH8 9JY,55.943897,-3.186703,Southside / Newington
EH8 9JZ,55.944565,-3.188646,Southside / Newington
EH8 9LA,55.943339,-3.19048,Southside / Newington
EH8 9LD,55.943326,-3.190481,Southside / Newington
EH8 9LE,55.944426,-3.186767,Southside / Newington
EH8 9LF,55.943473,-3.190548,Southside / Newington
EH8 9LG,55.943382,-3.190674,Southside / Newington
EH8 9LH,55.942885,-3.188177,Southside / Newington
EH8 9LJ,55.942754,-3.188781,Southside / Newington
EH8 9LL,55.943099,-3.187415,Southside / Newington
EH8 9LN,55.94253,-3.187271,Southside / Newington
EH8 9LP,55.942811,-3.184668,Southside / Newington
EH8 9LQ,55.941917,-3.185153,Southside / Newington
EH8 9LR,55.942157,-3.18452,Southside / Newington
EH8 9LS,55.942655,-3.184135,Southside / Newington
EH8 9LT,55.943088,-3.184358,Southside / Newington
EH8 9LU,55.947669,-3.18408,Southside / Newington
EH8 9LW,55.942768,-3.185837,Southside / Newington
EH8 9LX,55.94169,-3.183545,Southside / Newington
EH8 9LY,55.940662,-3.181112,Southside / Newington
EH8 9LZ,55.940834,-3.18195,Southside / Newington
EH8 9NA,55.941071,-3.182533,Southside / Newington
EH8 9NB,55.941314,-3.182461,Southside / Newington
EH8 9ND,55.941545,-3.182676,Southside / Newington
EH8 9NE,55.941559,-3.183173,Southside / Newington
EH8 9NF,55.941812,-3.18302,Southside / Newington
EH8 9NG,55.94206,-3.18383,Southside / Newington
EH8 9NH,55.941748,-3.184011,Southside / Newington
EH8 9NJ,55.941537,-3.184533,Southside / Newington
EH8 9NL,55.94177,-3.184556,Southside / Newington
EH8 9NN,55.941309,-3.183902,Southside / Newington
EH8 9NP,55.941983,-3.185811,Southside / Newington
EH8 9NQ,55.941374,-3.183679,Southside / Newington
EH8 9NR,55.942233,-3.186349,Southside / Newington
EH8 9NS,55.942248,-3.183932,Southside / Newington
EH8 9NT,55.942416,-3.18509,Southside / Newington
EH8 9NU,55.941254,-3.180218,Southside / Newington
EH8 9NW,55.942145,-3.185768,Southside / Newington
EH8 9NX,55.941302,-3.178523,Southside / Newington
EH8 9NY,55.940249,-3.180171,Southside / Newington
EH8 9NZ,55.940495,-3.180212,Southside / Newington
EH8 9PA,55.940249,-3.180171,Southside / Newington
EH8 9PB,55.940249,-3.180171,Southside / Newington
EH8 9PD,55.940373,-3.179326,Southside / Newington
EH8 9PE,55.940239,-3.178329,Southside / Newington
EH8 9PF,55.940701,-3.177991,Southside / Newington
EH8 9PG,55.940464,-3.177392,Southside / Newington
EH8 9PH,55.939775,-3.177083,Southside / Newington
EH8 9PJ,55.939697,-3.177673,Southside / Newington
EH8 9PL,55.940152,-3.178087,Southside / Newington
EH8 9PN,55.94133,-3.179884,Southside / Newington
EH8 9PP,55.939652,-3.179576,Southside / Newington
EH8 9PQ,55.940302,-3.177435,Southside / Newington
EH8 9PR,55.940555,-3.180981,Southside / Newington
EH8 9PS,55.940086,-3.180664,Southside / Newington
EH8 9PT,55.939802,-3.180383,Southside / Newington
EH8 9PU,55.939224,-3.18022,Southside / Newington
EH8 9PW,55.93921,-3.1807,Southside / Newington
EH8 9PX,55.939187,-3.181195,Southside / Newington
EH8 9PY,55.938891,-3.181202,Southside / Newington
EH8 9PZ,55.938947,-3.180019,Southside / Newington
EH8 9QA,55.939361,-3.178991,Southside / Newington
EH8 9QB,55.939451,-3.178097,Southside / Newington
EH8 9QD,55.939643,-3.176742,Southside / Newington
EH8 9QE,55.939338,-3.176717,Southside / Newington
EH8 9QF,55.938995,-3.176883,Southside / Newington
EH8 9QG,55.939206,-3.177418,Southside / Newington
EH8 9QH,55.938869,-3.178305,Southside / Newington
EH8 9QJ,55.9401,-3.180663,Southside / Newington
EH8 9QN,55.943295,-3.180087,Southside / Newington
EH8 9QP,55.943132,-3.179298,Southside / Newington
EH8 9QQ,55.939097,-3.178423,Southside / Newington
EH8 9QR,55.94268,-3.179572,Southside / Newington
EH8 9QS,55.942337,-3.179722,Southside / Newington
EH8 9QT,55.941993,-3.181008,Southside / Newington
EH8 9QU,55.941726,-3.180664,Southside / Newington
EH8 9QW,55.943666,-3.179843,Southside / Newington
EH8 9QX,55.942016,-3.179536,Southside / Newington
EH8 9QY,55.941943,-3.179119,Southside / Newington
EH8 9QZ,55.941699,-3.178838,Southside / Newington
EH8 9RA,55.941786,-3.1782,Southside / Newington
EH8 9RB,55.941049,-3.177779,Southside / Newington
EH8 9RD,55.94113,-3.176725,Southside / Newington
EH8 9RE,55.942105,-3.176737,Southside / Newington
EH8 9RF,55.942467,-3.176556,Southside / Newington
EH8 9RG,55.942567,-3.177777,Southside / Newington
EH8 9RH,55.942718,-3.177556,Southside / Newington
EH8 9RJ,55.941704,-3.177365,Southside / Newington
EH8 9RL,55.941761,-3.178039,Southside / Newington
EH8 9RN,55.943722,-3.180549,Southside / Newington
EH8 9RP,55.945673,-3.180448,Southside / Newington
EH8 9RQ,55.945093,-3.180512,Southside / Newington
EH8 9RR,55.945283,-3.18127,Southside / Newington
EH8 9RS,55.945369,-3.181255,Southside / Newington
EH8 9RT,55.944527,-3.180974,Southside / Newington
EH8 9RU,55.944567,-3.181439,Southside / Newington
EH8 9RW,55.948615,-3.181995,City Centre
EH8 9RX,55.944295,-3.181783,Southside / Newington
EH8 9RY,55.944155,-3.179489,Southside / Newington
EH8 9RZ,55.944041,-3.179149,Southside / Newington
EH8 9SA,55.943135,-3.178978,Southside / Newington
EH8 9SB,55.943556,-3.178222,Southside / Newington
EH8 9SD,55.942703,-3.178132,Southside / Newington
EH8 9SE,55.942963,-3.178172,Southside / Newington
EH8 9SF,55.941978,-3.177822,Southside / Newington
EH8 9SG,55.954298,-3.157856,Craigentinny / Duddingston
EH8 9SH,55.943275,-3.177557,Southside / Newington
EH8 9SJ,55.943315,-3.178983,Southside / Newington
EH8 9SL,55.943707,-3.179299,Southside / Newington
EH8 9SN,55.944594,-3.180097,Southside / Newington
EH8 9SP,55.944053,-3.177901,Southside / Newington
EH8 9SQ,55.942878,-3.17676,Southside / Newington
EH8 9SR,55.946145,-3.183713,Southside / Newington
EH8 9SS,55.946305,-3.182949,Southside / Newington
EH8 9ST,55.946697,-3.183265,Southside / Newington
EH8 9SU,55.947278,-3.184564,Southside / Newington
EH8 9SW,55.942471,-3.178958,Southside / Newington
EH8 9SX,55.947227,-3.18333,Southside / Newington
EH8 9SY,55.946891,-3.182791,Southside / Newington
EH8 9TA,55.947522,-3.183499,Southside / Newington
EH8 9TB,55.947588,-3.183116,Southside / Newington
EH8 9TD,55.946604,-3.180797,Southside / Newington
EH8 9TE,55.946403,-3.180214,Southside / Newington
EH8 9TF,55.947227,-3.182385,Southside / Newington
EH8 9TG,55.946367,-3.182086,Southside / Newington
EH8 9TH,55.947331,-3.180883,Southside / Newington
EH8 9TJ,55.947238,-3.181714,Southside / Newington
EH8 9TL,55.946473,-3.181353,Southside / Newington
EH8 9TN,55.947874,-3.182389,Southside / Newington
EH8 9TP,55.947588,-3.183116,Southside / Newington
EH8 9TQ,55.946955,-3.182154,Southside / Newington
EH8 9TR,55.948111,-3.181995,Southside / Newington
EH8 9TS,55.949218,-3.181821,City Centre
EH8 9TT,55.947718,-3.184594,City Centre
EH8 9TU,55.9472,-3.185604,Southside / Newington
EH8 9TX,55.947337,-3.184918,Southside / Newington
EH8 9TY,55.947689,-3.183872,Southside / Newington
EH8 9TZ,55.948121,-3.183773,City Centre
EH8 9UA,55.948069,-3.182683,Southside / Newington
EH8 9UB,55.948093,-3.179193,City Centre
EH8 9UE,55.949114,-3.183339,City Centre
EH8 9UF,55.949128,-3.180969,City Centre
EH8 9UG,55.949243,-3.178283,City Centre
EH8 9UH,55.960382,-3.176699,Leith Walk
EH8 9UJ,55.948205,-3.178812,City Centre
EH8 9UL,55.948586,-3.179384,City Centre
EH8 9UN,55.947659,-3.179548,City Centre
EH8 9UP,55.946652,-3.179613,City Centre
EH8 9UQ,55.948567,-3.181305,City Centre
EH8 9UR,55.948451,-3.178387,City Centre
EH8 9US,55.960382,-3.176699,Leith Walk
EH8 9UT,55.948524,-3.177798,City Centre
EH8 9UU,55.947301,-3.178416,City Centre
EH8 9UW,55.947038,-3.179561,City Centre
EH8 9UX,55.947693,-3.177803,City Centre
EH8 9UY,55.949185,-3.180587,City Centre
EH8 9UZ,55.946993,-3.179575,City Centre
EH8 9WA,55.944046,-3.181423,Southside / Newington
EH8 9WB,55.960382,-3.176699,Leith Walk
EH8 9WD,55.960382,-3.176699,Leith Walk
EH8 9WE,55.944046,-3.181423,Southside / Newington
EH8 9WF,55.943888,-3.181034,Southside / Newington
EH8 9WG,55.943888,-3.181034,Southside / Newington
EH8 9WH,55.960382,-3.176699,Leith Walk
EH8 9WJ,55.960382,-3.176699,Leith Walk
EH8 9WL,55.960382,-3.176699,Leith Walk
EH8 9WN,55.944046,-3.181423,Southside / Newington
EH8 9WP,55.960382,-3.176699,Leith Walk
EH8 9WQ,55.944046,-3.181423,Southside / Newington
EH8 9WS,55.960382,-3.176699,Leith Walk
EH8 9WT,55.949185,-3.180587,City Centre
EH8 9WU,55.960382,-3.176699,Leith Walk
EH8 9WX,55.960382,-3.176699,Leith Walk
EH8 9XA,55.960382,-3.176699,Leith Walk
EH8 9XB,55.960382,-3.176699,Leith Walk
EH8 9XD,55.94441,-3.190305,Southside / Newington
EH8 9XE,55.94441,-3.190305,Southside / Newington
EH8 9XF,55.94441,-3.190305,Southside / Newington
EH8 9XG,55.944111,-3.184533,Southside / Newington
EH8 9XH,55.943592,-3.180977,Southside / Newington
EH8 9XJ,55.943386,-3.180907,Southside / Newington
EH8 9XL,55.944731,-3.182165,Southside / Newington
EH8 9XN,55.960382,-3.176699,Leith Walk
EH8 9XP,55.948211,-3.183824,City Centre
EH8 9XQ,55.94427,-3.185289,Southside / Newington
EH8 9XR,55.960382,-3.176699,Leith Walk
EH8 9XU,55.960382,-3.176699,Leith Walk
EH8 9XW,55.960382,-3.176699,Leith Walk
EH8 9XX,55.960382,-3.176699,Leith Walk
EH8 9XY,55.948211,-3.183824,City Centre
EH8 9XZ,55.960382,-3.176699,Leith Walk
EH8 9YA,55.960382,-3.176699,Leith Walk
EH8 9YB,55.960382,-3.176699,Leith Walk
EH8 9YD,55.960382,-3.176699,Leith Walk
EH8 9YE,55.960382,-3.176699,Leith Walk
EH8 9YF,55.944443,-3.181339,Southside / Newington
EH8 9YG,55.956737,-3.124486,Craigentinny / Duddingston
EH8 9YH,55.944046,-3.181423,Southside / Newington
EH8 9YJ,55.960382,-3.176699,Leith Walk
EH8 9YL,55.947691,-3.187347,City Centre
EH8 9YN,55.944046,-3.181423,Southside / Newington
EH8 9YP,55.960382,-3.176699,Leith Walk
EH8 9YQ,55.960382,-3.176699,Leith Walk
EH8 9YR,55.960382,-3.176699,Leith Walk
EH8 9YS,55.960382,-3.176699,Leith Walk
EH8 9YT,55.944443,-3.181339,Southside / Newington
EH8 9YU,55.944443,-3.181339,Southside / Newington
EH8 9YW,55.944443,-3.181339,Southside / Newington
EH8 9YX,55.960382,-3.176699,Leith Walk
EH8 9YY,55.947691,-3.187347,City Centre
EH8 9YZ,55.960382,-3.176699,Leith Walk
EH8 9ZA,55.956707,-3.124821,Craigentinny / Duddingston
EH8 9ZB,55.960382,-3.176699,Leith Walk
EH8 9ZD,55.960382,-3.176699,Leith Walk
EH8 9ZY,55.947691,-3.187347,City Centre
EH9 1AB,55.935324,-3.175028,Southside / Newington
EH9 1AD,55.93478,-3.178341,Southside / Newington
EH9 1AF,55.934593,-3.193589,Southside / Newington
EH9 1AG,55.935099,-3.193349,Morningside
EH9 1AH,55.935078,-3.194581,Morningside
EH9 1AJ,55.934955,-3.195699,Morningside
EH9 1AL,55.935276,-3.195403,Morningside
EH9 1AN,55.935655,-3.195319,Morningside
EH9 1AP,55.935191,-3.196809,Morningside
EH9 1AQ,55.935105,-3.19455,Morningside
EH9 1AR,55.935599,-3.198279,Morningside
EH9 1AS,55.935555,-3.200054,Morningside
EH9 1AT,55.935661,-3.201098,Morningside
EH9 1AU,55.937226,-3.187059,Southside / Newington
EH9 1AW,55.935643,-3.196567,Morningside
EH9 1AX,55.935689,-3.201915,Morningside
EH9 1AY,55.935008,-3.199029,Morningside
EH9 1AZ,55.934284,-3.20224,Morningside
EH9 1BA,55.93525,-3.195387,Morningside
EH9 1BB,55.934358,-3.200739,Morningside
EH9 1BD,55.935982,-3.202774,Morningside
EH9 1BE,55.934464,-3.194818,Southside / Newington
EH9 1BF,55.935664,-3.202683,Morningside
EH9 1BG,55.935912,-3.194703,Morningside
EH9 1BH,55.936057,-3.195491,Morningside
EH9 1BJ,55.936049,-3.19634,Morningside
EH9 1BL,55.936469,-3.196593,Morningside
EH9 1BN,55.936776,-3.19641,Morningside
EH9 1BP,55.937852,-3.196667,Morningside
EH9 1BQ,55.936508,-3.195361,Morningside
EH9 1BR,55.937877,-3.195916,Morningside
EH9 1BS,55.937241,-3.195736,Morningside
EH9 1BT,55.936766,-3.195641,Morningside
EH9 1BU,55.934464,-3.194818,Southside / Newington
EH9 1BW,55.937368,-3.196556,Morningside
